qset	tset	eval	qsetname	tsetname
7366.0	936.0	5.289999999999999e-19	AYPR01000015.1	JQ066768.1
7368.0	966.0	5.9e-06	AYPZ01000004.1	JF974308.1
7368.0	1002.0	5.9e-06	AYPZ01000004.1	JF974307.1
7369.0	936.0	0.5044	AYQA01000010.1	JQ066768.1
7372.0	936.0	8.205000000000001e-19	AYQB01000018.1	JQ066768.1
7374.0	936.0	5.289999999999999e-19	AYQC01000013.1	JQ066768.1
7427.0	5425.0	1.253e-18	AYUC01000013.1	MF490237.1
7427.0	318.0	7.792e-15	AYUC01000013.1	AY625898.1
7427.0	6083.0	1.515e-10	AYUC01000013.1	KM389251.1
7427.0	6083.0	1.515e-10	AYUC01000013.1	KM389250.1
7427.0	6083.0	1.515e-10	AYUC01000013.1	KM389249.1
7427.0	6083.0	1.515e-10	AYUC01000013.1	KM389247.1
7427.0	6083.0	1.515e-10	AYUC01000013.1	KM389248.1
7427.0	6097.0	1.515e-10	AYUC01000013.1	KM389216.1
7427.0	6097.0	1.515e-10	AYUC01000013.1	KM389217.1
7427.0	6097.0	1.515e-10	AYUC01000013.1	KM389218.1
7427.0	3486.0	2.229e-09	AYUC01000013.1	KC262634.1
7427.0	3510.0	1.0669999999999999e-08	AYUC01000013.1	KC900378.1
7427.0	2045.0	0.09687	AYUC01000013.1	KT887558.1
7428.0	2045.0	8.472e-09	AYUC01000037.1	KT887558.1
7428.0	198.0	3.03e-06	AYUC01000037.1	AY394005.1
7428.0	3403.0	4.032e-06	AYUC01000037.1	JQ067085.2
7428.0	1555.0	2.99e-05	AYUC01000037.1	HE584812.1
7428.0	6074.0	2.99e-05	AYUC01000037.1	KM389326.1
7428.0	6074.0	2.99e-05	AYUC01000037.1	KM389328.1
7428.0	6074.0	2.99e-05	AYUC01000037.1	KM389333.1
7428.0	6074.0	2.99e-05	AYUC01000037.1	KM389331.1
7428.0	6074.0	2.99e-05	AYUC01000037.1	KM389334.1
7428.0	6074.0	2.99e-05	AYUC01000037.1	KM389335.1
7428.0	6074.0	2.99e-05	AYUC01000037.1	KM389327.1
7428.0	6074.0	2.99e-05	AYUC01000037.1	KM389329.1
7428.0	6074.0	2.99e-05	AYUC01000037.1	KM389332.1
7428.0	6074.0	2.99e-05	AYUC01000037.1	KM389330.1
7428.0	3430.0	3.969e-05	AYUC01000037.1	JN811560.1
7428.0	6081.0	3.969e-05	AYUC01000037.1	KM389340.1
7428.0	6081.0	3.969e-05	AYUC01000037.1	KM389347.1
7428.0	6081.0	3.969e-05	AYUC01000037.1	KM389342.1
7428.0	6081.0	3.969e-05	AYUC01000037.1	KM389344.1
7428.0	6081.0	3.969e-05	AYUC01000037.1	KM389338.1
7428.0	6081.0	3.969e-05	AYUC01000037.1	KM389343.1
7428.0	6081.0	3.969e-05	AYUC01000037.1	KM389336.1
7428.0	6081.0	3.969e-05	AYUC01000037.1	KM389345.1
7428.0	6081.0	3.969e-05	AYUC01000037.1	KM389339.1
7428.0	6081.0	3.969e-05	AYUC01000037.1	KM389346.1
7428.0	6081.0	3.969e-05	AYUC01000037.1	KM389341.1
7428.0	6081.0	3.969e-05	AYUC01000037.1	KM389337.1
7428.0	757.0	5.24e-05	AYUC01000037.1	JQ762257.1
7428.0	1565.0	0.0002089	AYUC01000037.1	KM233689.1
7428.0	931.0	0.00036710000000000003	AYUC01000037.1	JX434032.1
7428.0	2023.0	0.00036710000000000003	AYUC01000037.1	KU199708.1
7428.0	2051.0	0.0052049999999999996	AYUC01000037.1	KU310943.1
7428.0	3450.0	0.0052049999999999996	AYUC01000037.1	JX403939.1
7428.0	373.0	0.01179	AYUC01000037.1	DQ631426.1
7428.0	546.0	0.01179	AYUC01000037.1	EU272037.1
7428.0	995.0	0.01179	AYUC01000037.1	JX434031.1
7428.0	1514.0	0.01179	AYUC01000037.1	LN610590.1
7428.0	6079.0	0.01179	AYUC01000037.1	KM389243.1
7428.0	6079.0	0.01179	AYUC01000037.1	KM389246.1
7428.0	6079.0	0.01179	AYUC01000037.1	KM389245.1
7428.0	6079.0	0.01179	AYUC01000037.1	KM389242.1
7428.0	6079.0	0.01179	AYUC01000037.1	KM389244.1
7428.0	2142.0	0.06192	AYUC01000037.1	KX198612.1
7428.0	731.0	0.2941	AYUC01000037.1	HQ711984.1
7428.0	6098.0	0.5418	AYUC01000037.1	KM389459.1
7428.0	6135.0	0.5418	AYUC01000037.1	KM389461.1
7428.0	1295.0	0.7073	AYUC01000037.1	HM624080.1
7428.0	4833.0	0.7073	AYUC01000037.1	KT968832.1
7428.0	6080.0	0.7073	AYUC01000037.1	KM389462.1
7428.0	7668.0	0.7073	AYUC01000037.1	MH643778.1
7440.0	6576.0	9.017999999999999e-12	AYUP01000237.1	MH370364.1
7440.0	6591.0	9.017999999999999e-12	AYUP01000237.1	MH370382.1
7440.0	6592.0	9.017999999999999e-12	AYUP01000237.1	MH370383.1
7440.0	4351.0	5.157999999999999e-10	AYUP01000237.1	KY709687.1
7440.0	790.0	5.157999999999999e-10	AYUP01000237.1	JQ806764.1
7440.0	788.0	5.249e-09	AYUP01000237.1	JQ806763.1
7440.0	172.0	1.29e-08	AYUP01000237.1	AY052766.1
7440.0	4650.0	1.29e-08	AYUP01000237.1	MF188997.1
7440.0	2018.0	2.2629999999999998e-07	AYUP01000237.1	KU878967.1
7440.0	5116.0	2.2629999999999998e-07	AYUP01000237.1	KU927496.1
7440.0	5117.0	2.2629999999999998e-07	AYUP01000237.1	KU927491.1
7440.0	5118.0	2.2629999999999998e-07	AYUP01000237.1	KU927492.1
7440.0	5119.0	2.2629999999999998e-07	AYUP01000237.1	KU927498.1
7440.0	5120.0	2.2629999999999998e-07	AYUP01000237.1	KU927495.1
7440.0	722.0	2.2629999999999998e-07	AYUP01000237.1	JF900176.1
7440.0	2222.0	4.383e-07	AYUP01000237.1	KU927494.1
7440.0	3313.0	4.383e-07	AYUP01000237.1	KR296686.1
7440.0	639.0	8.451000000000001e-06	AYUP01000237.1	GU573886.1
7440.0	247.0	0.00033339999999999997	AYUP01000237.1	BK000583.1
7440.0	548.0	0.00033339999999999997	AYUP01000237.1	EU570103.1
7440.0	567.0	0.00033339999999999997	AYUP01000237.1	FJ000341.1
7440.0	3307.0	0.00033339999999999997	AYUP01000237.1	AB362338.2
7440.0	3308.0	0.00033339999999999997	AYUP01000237.1	AB426868.1
7440.0	3309.0	0.00033339999999999997	AYUP01000237.1	AF527608.1
7440.0	3311.0	0.00033339999999999997	AYUP01000237.1	KR296688.1
7440.0	3312.0	0.00033339999999999997	AYUP01000237.1	KR296687.1
7440.0	3314.0	0.00033339999999999997	AYUP01000237.1	AF217253.1
7440.0	5325.0	0.00033339999999999997	AYUP01000237.1	KX776161.1
7440.0	6458.0	0.001883	AYUP01000237.1	KC139516.1
7440.0	4812.0	0.009	AYUP01000237.1	CP000711.1
7440.0	248.0	0.009	AYUP01000237.1	AF547987.1
7440.0	830.0	0.009	AYUP01000237.1	JQ086373.1
7440.0	917.0	0.009	AYUP01000237.1	JQ182731.1
7440.0	920.0	0.009	AYUP01000237.1	JQ086369.1
7440.0	1599.0	0.009	AYUP01000237.1	KJ832078.1
7440.0	884.0	0.05122	AYUP01000237.1	JQ182735.1
7440.0	139.0	0.05959	AYUP01000237.1	AF335538.1
7440.0	275.0	0.05959	AYUP01000237.1	AF069529.1
7440.0	859.0	0.05959	AYUP01000237.1	JQ086372.1
7440.0	910.0	0.05959	AYUP01000237.1	JF974339.1
7440.0	3426.0	0.05959	AYUP01000237.1	JN600960.1
7440.0	109.0	0.05959	AYUP01000237.1	AF069308.1
7440.0	702.0	0.05959	AYUP01000237.1	HM173637.1
7440.0	826.0	0.05959	AYUP01000237.1	JQ086377.1
7440.0	4979.0	0.05959	AYUP01000237.1	MG197996.1
7440.0	301.0	0.4305	AYUP01000237.1	AY736146.1
7440.0	888.0	0.4394	AYUP01000237.1	JQ086374.1
7440.0	4562.0	0.7087	AYUP01000237.1	KY979108.1
7440.0	1712.0	0.8735	AYUP01000237.1	KT630648.2
7440.0	918.0	0.9603	AYUP01000237.1	JQ182726.1
7504.0	3031.0	0.019530000000000002	AYYQ01000036.1	KJ019037.1
7504.0	3033.0	0.019530000000000002	AYYQ01000036.1	KJ019052.1
7504.0	3037.0	0.019530000000000002	AYYQ01000036.1	KJ019085.1
7504.0	3038.0	0.019530000000000002	AYYQ01000036.1	KJ019086.1
7504.0	3039.0	0.019530000000000002	AYYQ01000036.1	KJ019090.1
7504.0	3044.0	0.019530000000000002	AYYQ01000036.1	KJ019096.1
7504.0	3048.0	0.019530000000000002	AYYQ01000036.1	KJ019100.1
7504.0	3054.0	0.019530000000000002	AYYQ01000036.1	KJ019107.1
7504.0	3058.0	0.019530000000000002	AYYQ01000036.1	KJ019142.1
7504.0	3060.0	0.019530000000000002	AYYQ01000036.1	KJ019144.1
7504.0	3062.0	0.019530000000000002	AYYQ01000036.1	KJ019146.1
7504.0	3066.0	0.019530000000000002	AYYQ01000036.1	KJ019150.1
7504.0	3067.0	0.019530000000000002	AYYQ01000036.1	KJ019151.1
7504.0	3068.0	0.019530000000000002	AYYQ01000036.1	KJ019152.1
7504.0	3069.0	0.019530000000000002	AYYQ01000036.1	KJ019155.1
7504.0	3070.0	0.019530000000000002	AYYQ01000036.1	KJ019159.1
7504.0	3055.0	0.07591	AYYQ01000036.1	KJ019111.1
7504.0	1541.0	0.138	AYYQ01000036.1	KJ019059.1
7504.0	3032.0	0.138	AYYQ01000036.1	KJ019045.1
7504.0	3034.0	0.138	AYYQ01000036.1	KJ019053.1
7504.0	3035.0	0.138	AYYQ01000036.1	KJ019058.1
7504.0	3036.0	0.138	AYYQ01000036.1	KJ019066.1
7504.0	3041.0	0.138	AYYQ01000036.1	KJ019092.1
7504.0	3042.0	0.138	AYYQ01000036.1	KJ019093.1
7504.0	3043.0	0.138	AYYQ01000036.1	KJ019095.1
7504.0	3045.0	0.138	AYYQ01000036.1	KJ019097.1
7504.0	3046.0	0.138	AYYQ01000036.1	KJ019098.1
7504.0	3047.0	0.138	AYYQ01000036.1	KJ019099.1
7504.0	3049.0	0.138	AYYQ01000036.1	KJ019101.1
7504.0	3050.0	0.138	AYYQ01000036.1	KJ019102.1
7504.0	3051.0	0.138	AYYQ01000036.1	KJ019103.1
7504.0	3052.0	0.138	AYYQ01000036.1	KJ019105.1
7504.0	3053.0	0.138	AYYQ01000036.1	KJ019106.1
7504.0	3056.0	0.138	AYYQ01000036.1	KJ019123.1
7504.0	3057.0	0.138	AYYQ01000036.1	KJ019141.1
7504.0	3061.0	0.138	AYYQ01000036.1	KJ019145.1
7504.0	3063.0	0.138	AYYQ01000036.1	KJ019147.1
7504.0	3064.0	0.138	AYYQ01000036.1	KJ019148.1
7504.0	3065.0	0.138	AYYQ01000036.1	KJ019149.1
7504.0	3059.0	0.2223	AYYQ01000036.1	KJ019143.1
7513.0	975.0	0.0046630000000000005	AYZC01000035.1	HE956704.1
7528.0	5890.0	0.3517	AYZQ01000002.1	MG788324.1
7528.0	378.0	0.3517	AYZQ01000002.1	EF207558.1
7543.0	123.0	0.2034	AZBZ01001542.1	AF125520.1
7543.0	239.0	0.2034	AZBZ01001542.1	AP000363.1
7543.0	2299.0	0.2034	AZBZ01001542.1	AP005153.1
7543.0	3071.0	0.2034	AZBZ01001542.1	KU977419.1
7543.0	3073.0	0.2034	AZBZ01001542.1	AP004402.1
7543.0	3076.0	0.2034	AZBZ01001542.1	KP682372.1
7543.0	3077.0	0.2034	AZBZ01001542.1	KP682373.1
7543.0	3079.0	0.2034	AZBZ01001542.1	KP682377.1
7543.0	3081.0	0.2034	AZBZ01001542.1	KP682379.1
7543.0	3084.0	0.2034	AZBZ01001542.1	KP682383.1
7543.0	3085.0	0.2034	AZBZ01001542.1	KP682384.1
7543.0	3088.0	0.2034	AZBZ01001542.1	KP682387.1
7543.0	3089.0	0.2034	AZBZ01001542.1	KP682388.1
7543.0	3093.0	0.2034	AZBZ01001542.1	KP682376.1
7543.0	3094.0	0.2034	AZBZ01001542.1	KP682391.1
7543.0	3096.0	0.2034	AZBZ01001542.1	AP012531.1
7543.0	3470.0	0.2034	AZBZ01001542.1	AP012532.1
7543.0	3772.0	0.2034	AZBZ01001542.1	KU238069.1
7543.0	3775.0	0.2034	AZBZ01001542.1	KU238070.1
7543.0	405.0	0.2034	AZBZ01001542.1	AB255436.1
7543.0	512.0	0.382	AZBZ01001542.1	FJ188381.1
7543.0	542.0	0.382	AZBZ01001542.1	FJ184280.1
7543.0	3074.0	0.382	AZBZ01001542.1	FM180578.1
7543.0	3469.0	0.382	AZBZ01001542.1	AP012530.1
7543.0	3476.0	0.382	AZBZ01001542.1	AP012538.1
7543.0	3477.0	0.382	AZBZ01001542.1	AP012539.1
7543.0	3478.0	0.382	AZBZ01001542.1	AP012540.1
7543.0	211.0	0.382	AZBZ01001542.1	AJ556162.1
7543.0	4850.0	0.382	AZBZ01001542.1	JQ347801.1
7549.0	563.0	8.401e-07	AZCT01000006.1	FJ822135.1
7549.0	4929.0	5.5810000000000004e-06	AZCT01000006.1	MF999224.1
7549.0	256.0	6.987e-06	AZCT01000006.1	AY605066.1
7549.0	358.0	9.063e-06	AZCT01000006.1	AY131267.2
7549.0	1159.0	7.236e-05	AZCT01000006.1	KC171647.1
7549.0	1127.0	0.0005274	AZCT01000006.1	KC171646.1
7549.0	271.0	0.001354	AZCT01000006.1	AJ251789.2
7549.0	488.0	0.004587	AZCT01000006.1	EU246945.1
7549.0	5961.0	0.008407	AZCT01000006.1	AP018361.1
7558.0	1837.0	0.6765	AZDA01000032.1	KR905067.1
7558.0	1934.0	0.6765	AZDA01000032.1	KR905069.1
7558.0	2116.0	0.6765	AZDA01000032.1	KU848186.1
7558.0	1905.0	0.6765	AZDA01000032.1	KR905070.1
7558.0	1906.0	0.6765	AZDA01000032.1	KR905066.1
7568.0	1652.0	0.03848	AZDP01000089.1	GU967410.1
7601.0	975.0	0.014980000000000002	AZEM01000104.1	HE956704.1
7608.0	1654.0	0.1825	AZEQ01000030.1	GU323708.1
7631.0	1997.0	0.8748	AZFK01000063.1	KP027015.1
7631.0	1934.0	0.8748	AZFK01000063.1	KR905069.1
7631.0	2116.0	0.8748	AZFK01000063.1	KU848186.1
7657.0	6311.0	5.2699999999999995e-08	AZGJ01000058.1	MG020111.1
7726.0	547.0	0.6057	AZRC01000015.1	EU871039.1
7737.0	1862.0	1.458e-43	AZSH01000011.1	LN681536.1
7737.0	1931.0	1.9179999999999997e-37	AZSH01000011.1	LN681538.1
7737.0	1982.0	3.3039999999999997e-36	AZSH01000011.1	HG796225.1
7737.0	6169.0	3.3039999999999997e-36	AZSH01000011.1	LK985321.1
7737.0	1903.0	1.4799999999999998e-33	AZSH01000011.1	HG798901.1
7737.0	1895.0	2.054e-15	AZSH01000011.1	LN681540.1
7737.0	1412.0	2.069e-06	AZSH01000011.1	HG531805.1
7737.0	6032.0	6.504e-05	AZSH01000011.1	MF547662.1
7737.0	634.0	8.072e-05	AZSH01000011.1	HM568888.1
7737.0	1894.0	8.072e-05	AZSH01000011.1	LN681535.1
7737.0	3723.0	8.072e-05	AZSH01000011.1	KU057941.1
7737.0	6189.0	8.072e-05	AZSH01000011.1	LN881738.1
7737.0	6033.0	0.02016	AZSH01000011.1	MF547663.1
7737.0	342.0	0.442	AZSH01000011.1	AY855346.1
7737.0	531.0	0.4531	AZSH01000011.1	EU408779.1
7737.0	1779.0	0.7253	AZSH01000011.1	LK985322.1
7737.0	179.0	1.042	AZSH01000011.1	AY257527.1
7737.0	5816.0	1.042	AZSH01000011.1	CP013282.1
7737.0	6023.0	1.042	AZSH01000011.1	AJ536073.2
7738.0	1862.0	0.5386	AZSH01000012.1	LN681536.1
7754.0	4152.0	0.009348	AZVE01000002.1	KY092482.1
7754.0	4154.0	0.009348	AZVE01000002.1	KY092480.1
7759.0	227.0	0.8792	AZVL01000051.1	AX059140.1
7762.0	227.0	0.01883	AZVP01000067.1	AX059140.1
7782.0	1908.0	3.094e-07	AZWF01000017.1	KT755656.1
7795.0	6647.0	0.663	AZWR01000051.1	MH450123.1
7836.0	97.0	5.8799999999999995e-09	BA000002.3	LC208019.1
7837.0	3776.0	4.77e-07	BA000004.3	KU665491.1
7837.0	1398.0	0.001842	BA000004.3	HG799497.1
7837.0	1399.0	0.001842	BA000004.3	HG799496.1
7837.0	2234.0	0.001842	BA000004.3	KT337355.1
7837.0	2240.0	0.001842	BA000004.3	KT337339.1
7837.0	4112.0	0.001842	BA000004.3	KY065474.1
7837.0	4113.0	0.001842	BA000004.3	KY065475.1
7837.0	4138.0	0.001842	BA000004.3	KY065500.1
7837.0	292.0	0.001842	BA000004.3	AY954953.1
7837.0	1420.0	0.001842	BA000004.3	HG799490.1
7837.0	2217.0	0.001842	BA000004.3	KT337356.1
7837.0	2220.0	0.001842	BA000004.3	KT337352.1
7837.0	2248.0	0.001842	BA000004.3	KT337340.1
7837.0	3555.0	0.001842	BA000004.3	KJ417497.1
7837.0	4094.0	0.001842	BA000004.3	KY065456.1
7837.0	4115.0	0.001842	BA000004.3	KY065478.1
7837.0	4117.0	0.001842	BA000004.3	KY065480.1
7837.0	4135.0	0.001842	BA000004.3	KY065497.1
7837.0	4145.0	0.001842	BA000004.3	KY065451.1
7837.0	6493.0	0.001842	BA000004.3	KT337367.1
7837.0	472.0	0.001842	BA000004.3	AB370205.1
7837.0	514.0	0.001842	BA000004.3	EU861004.1
7837.0	925.0	0.001842	BA000004.3	JN700519.1
7837.0	1884.0	0.001842	BA000004.3	KJ716334.1
7837.0	2224.0	0.001842	BA000004.3	KT337354.1
7837.0	2254.0	0.001842	BA000004.3	KT337365.1
7837.0	2259.0	0.001842	BA000004.3	KT337341.1
7837.0	4090.0	0.001842	BA000004.3	KY065452.1
7837.0	4111.0	0.001842	BA000004.3	KY065473.1
7837.0	4114.0	0.001842	BA000004.3	KY065476.1
7837.0	4123.0	0.001842	BA000004.3	KY065486.1
7837.0	4126.0	0.001842	BA000004.3	KY065488.1
7837.0	6466.0	0.001842	BA000004.3	KT337353.1
7837.0	6472.0	0.001842	BA000004.3	KT337349.1
7837.0	6478.0	0.001842	BA000004.3	KY065477.1
7837.0	6487.0	0.001842	BA000004.3	KT337362.1
7837.0	6498.0	0.001842	BA000004.3	KT337351.1
7837.0	4143.0	0.001842	BA000004.3	KY065505.1
7837.0	4110.0	0.001842	BA000004.3	KY065472.1
7837.0	4144.0	0.001842	BA000004.3	KY065450.1
7837.0	6501.0	0.001842	BA000004.3	KT337369.1
7837.0	2046.0	0.02744	BA000004.3	KU640380.1
7837.0	2295.0	0.204	BA000004.3	KT626446.1
7841.0	74.0	3.915e-11	BA000023.2	KP282679.1
7841.0	39.0	4.271e-09	BA000023.2	GU080336.1
7841.0	16.0	1.27e-06	BA000023.2	AJ344259.1
7841.0	72.0	2.012e-06	BA000023.2	KP282680.1
7841.0	94.0	4.141e-06	BA000023.2	KY563228.1
7841.0	7.0	0.0004001	BA000023.2	AY370762.1
7841.0	88.0	0.0005859	BA000023.2	KY744231.1
7841.0	79.0	0.0009427999999999999	BA000023.2	KX712143.1
7841.0	2.0	0.0021	BA000023.2	X07234.1
7841.0	36.0	0.002434	BA000023.2	FJ870916.1
7841.0	95.0	0.002434	BA000023.2	KY579375.1
7841.0	34.0	0.002434	BA000023.2	FJ870915.1
7841.0	13.0	0.003133	BA000023.2	AY569307.1
7841.0	8.0	0.013030000000000002	BA000023.2	AY423772.1
7841.0	81.0	0.01873	BA000023.2	KY744232.1
7841.0	82.0	0.01873	BA000023.2	KY744234.1
7841.0	83.0	0.01873	BA000023.2	KY744235.1
7841.0	85.0	0.01873	BA000023.2	KY744233.1
7841.0	26.0	0.02599	BA000023.2	EU030938.1
7841.0	10.0	0.04091	BA000023.2	AY388628.1
7841.0	12.0	0.043019999999999996	BA000023.2	AJ414696.1
7841.0	90.0	0.043019999999999996	BA000023.2	AJ748296.1
7841.0	84.0	0.05985	BA000023.2	KY744228.1
7841.0	87.0	0.05985	BA000023.2	KY744229.1
7841.0	32.0	0.1041	BA000023.2	EU030939.1
7841.0	67.0	0.5023	BA000023.2	FM164764.1
7844.0	824.0	0.001607	BA000043.1	GU568037.1
7849.0	6311.0	0.02603	BACN01000012.1	MG020111.1
7853.0	563.0	3.1469999999999997e-06	BACQ01000015.1	FJ822135.1
7853.0	4929.0	1.186e-05	BACQ01000015.1	MF999224.1
7853.0	256.0	2.59e-05	BACQ01000015.1	AY605066.1
7853.0	358.0	4.27e-05	BACQ01000015.1	AY131267.2
7853.0	1159.0	0.0001525	BACQ01000015.1	KC171647.1
7853.0	1127.0	0.0009193	BACQ01000015.1	KC171646.1
7853.0	271.0	0.002821	BACQ01000015.1	AJ251789.2
7853.0	488.0	0.01004	BACQ01000015.1	EU246945.1
7853.0	5961.0	0.02486	BACQ01000015.1	AP018361.1
7855.0	320.0	0.0022530000000000002	BACS01000102.1	AY236756.1
7857.0	320.0	0.04025	BACS01000158.1	AY236756.1
7875.0	4669.0	1.0070000000000001	BADT01000230.1	MF370965.1
7900.0	4049.0	0.3373	BAEU01000042.1	KX879752.1
7911.0	3374.0	0.06221	BAFH01000002.1	KY979235.1
7911.0	4474.0	0.06221	BAFH01000002.1	KY992519.1
7911.0	4475.0	0.06221	BAFH01000002.1	KY992520.1
7911.0	4486.0	0.06221	BAFH01000002.1	KY951964.1
7911.0	4487.0	0.06221	BAFH01000002.1	KY951963.1
7911.0	4496.0	0.06221	BAFH01000002.1	KY979236.1
7911.0	4497.0	0.06221	BAFH01000002.1	KY979237.1
7911.0	4498.0	0.06221	BAFH01000002.1	KY979239.1
7911.0	4499.0	0.06221	BAFH01000002.1	KY979240.1
7911.0	4500.0	0.06221	BAFH01000002.1	KY979241.1
7911.0	4501.0	0.06221	BAFH01000002.1	KY979242.1
7911.0	4502.0	0.06221	BAFH01000002.1	KY979243.1
7911.0	4503.0	0.06221	BAFH01000002.1	KY979244.1
7911.0	4504.0	0.06221	BAFH01000002.1	KY979245.1
7911.0	4505.0	0.06221	BAFH01000002.1	KY979246.1
7911.0	4506.0	0.06221	BAFH01000002.1	KY979247.1
7911.0	4507.0	0.06221	BAFH01000002.1	KY979238.1
7911.0	633.0	0.4009	BAFH01000002.1	GU936715.1
7936.0	623.0	0.4122	BAGA01000181.1	HM486077.1
7950.0	4516.0	6.4079999999999995e-06	BAHA01000018.1	KT321315.1
7950.0	957.0	0.001151	BAHA01000018.1	HQ918180.1
7950.0	601.0	0.01906	BAHA01000018.1	GU295964.1
7957.0	7341.0	0.2616	BAHP02000107.1	MH617731.1
7999.0	3407.0	3.335e-08	BAID02000286.1	KY030782.1
7999.0	256.0	2.371e-07	BAID02000286.1	AY605066.1
7999.0	248.0	0.007809999999999999	BAID02000286.1	AF547987.1
7999.0	3857.0	0.1858	BAID02000286.1	KX190833.1
8115.0	2142.0	0.005685	BAMA01000083.1	KX198612.1
8119.0	7267.0	0.1601	BAMD01000222.1	MH617567.1
8119.0	7320.0	0.1601	BAMD01000222.1	MH617683.1
8119.0	7076.0	0.1694	BAMD01000222.1	MH617142.1
8119.0	7101.0	1.073	BAMD01000222.1	MH617191.1
8166.0	2202.0	0.0275	BANU01000023.1	KU963256.1
8166.0	2030.0	0.9236	BANU01000023.1	KU998233.1
8174.0	7708.0	0.9315	BAOQ01000039.1	MH669000.1
8183.0	824.0	1.762e-15	BARH01000009.1	GU568037.1
8183.0	4053.0	4.926e-08	BARH01000009.1	KX965989.1
8192.0	824.0	0.1218	BASG01000065.1	GU568037.1
8193.0	415.0	4.492e-14	BASG01000069.1	DQ453159.1
8193.0	4780.0	0.01272	BASG01000069.1	MF595878.1
8194.0	824.0	1.263e-10	BASG01000088.1	GU568037.1
8194.0	415.0	4.097e-06	BASG01000088.1	DQ453159.1
8223.0	415.0	0.0017	BATY01000105.1	DQ453159.1
8224.0	824.0	8.299e-14	BATY01000151.1	GU568037.1
8224.0	415.0	7.858e-06	BATY01000151.1	DQ453159.1
8225.0	415.0	0.1303	BATY01000152.1	DQ453159.1
8226.0	824.0	0.0005181	BATY01000153.1	GU568037.1
8226.0	415.0	0.1521	BATY01000153.1	DQ453159.1
8241.0	7526.0	0.4661	BAVK01000008.1	MH572498.1
8241.0	6863.0	0.4661	BAVK01000008.1	MH616685.1
8241.0	7527.0	0.4661	BAVK01000008.1	MH572499.1
8241.0	7455.0	0.4661	BAVK01000008.1	MH572288.1
8241.0	7499.0	0.4661	BAVK01000008.1	MH572467.1
8260.0	3548.0	0.6292	BAWA01000032.1	KJ010548.1
8260.0	2008.0	0.6292	BAWA01000032.1	KJ010547.1
8260.0	1180.0	0.6861	BAWA01000032.1	KF669652.1
8260.0	6765.0	0.6861	BAWA01000032.1	MH606185.1
8260.0	5811.0	0.6861	BAWA01000032.1	LT960608.1
8265.0	3548.0	0.1152	BAWB01000092.1	KJ010548.1
8265.0	2008.0	0.1152	BAWB01000092.1	KJ010547.1
8265.0	1180.0	0.1258	BAWB01000092.1	KF669652.1
8265.0	6765.0	0.1258	BAWB01000092.1	MH606185.1
8265.0	5811.0	0.1258	BAWB01000092.1	LT960608.1
8265.0	6425.0	0.5972	BAWB01000092.1	KC699836.1
8265.0	3407.0	0.8133	BAWB01000092.1	KY030782.1
8275.0	415.0	1.2890000000000002e-08	BAWP01000021.1	DQ453159.1
8320.0	3791.0	0.2653	BAZE01000008.1	JX006077.1
8342.0	1651.0	0.2319	BAZY01000008.1	CP003186.1
8368.0	975.0	0.09948	BBAQ01000028.1	HE956704.1
8380.0	3031.0	0.019530000000000002	BBAX01000020.1	KJ019037.1
8380.0	3033.0	0.019530000000000002	BBAX01000020.1	KJ019052.1
8380.0	3037.0	0.019530000000000002	BBAX01000020.1	KJ019085.1
8380.0	3038.0	0.019530000000000002	BBAX01000020.1	KJ019086.1
8380.0	3039.0	0.019530000000000002	BBAX01000020.1	KJ019090.1
8380.0	3044.0	0.019530000000000002	BBAX01000020.1	KJ019096.1
8380.0	3048.0	0.019530000000000002	BBAX01000020.1	KJ019100.1
8380.0	3054.0	0.019530000000000002	BBAX01000020.1	KJ019107.1
8380.0	3058.0	0.019530000000000002	BBAX01000020.1	KJ019142.1
8380.0	3060.0	0.019530000000000002	BBAX01000020.1	KJ019144.1
8380.0	3062.0	0.019530000000000002	BBAX01000020.1	KJ019146.1
8380.0	3066.0	0.019530000000000002	BBAX01000020.1	KJ019150.1
8380.0	3067.0	0.019530000000000002	BBAX01000020.1	KJ019151.1
8380.0	3068.0	0.019530000000000002	BBAX01000020.1	KJ019152.1
8380.0	3069.0	0.019530000000000002	BBAX01000020.1	KJ019155.1
8380.0	3070.0	0.019530000000000002	BBAX01000020.1	KJ019159.1
8380.0	3055.0	0.07591	BBAX01000020.1	KJ019111.1
8380.0	1541.0	0.138	BBAX01000020.1	KJ019059.1
8380.0	3032.0	0.138	BBAX01000020.1	KJ019045.1
8380.0	3034.0	0.138	BBAX01000020.1	KJ019053.1
8380.0	3035.0	0.138	BBAX01000020.1	KJ019058.1
8380.0	3036.0	0.138	BBAX01000020.1	KJ019066.1
8380.0	3041.0	0.138	BBAX01000020.1	KJ019092.1
8380.0	3042.0	0.138	BBAX01000020.1	KJ019093.1
8380.0	3043.0	0.138	BBAX01000020.1	KJ019095.1
8380.0	3045.0	0.138	BBAX01000020.1	KJ019097.1
8380.0	3046.0	0.138	BBAX01000020.1	KJ019098.1
8380.0	3047.0	0.138	BBAX01000020.1	KJ019099.1
8380.0	3049.0	0.138	BBAX01000020.1	KJ019101.1
8380.0	3050.0	0.138	BBAX01000020.1	KJ019102.1
8380.0	3051.0	0.138	BBAX01000020.1	KJ019103.1
8380.0	3052.0	0.138	BBAX01000020.1	KJ019105.1
