qset	tset	eval	qsetname	tsetname	Count
		7824.0	JEWL01000011.1	KT588075.1	3
		7824.0	CP010319.1	JX409895.1	1
		7824.0	AADQ01000049.1	KJ094031.2	1
		7824.0	JTNK01000003.1	LN907801.1	1
		7824.0	JGDF01000148.1	HE608841.1	1
		7824.0	ANPP01000001.1	AY050245.2	1
		7824.0	AUXP01000065.1	DQ840344.2	1
		7824.0	JTQY01000016.1	LN907801.1	1
		7824.0	KQ969553.1	AY007505.3	1
		7824.0	JYDZ01000019.1	EF694689.1	1
		7824.0	AJKQ01000017.1	KT337372.1	1
		7824.0	AFYO01000049.1	KC171647.1	1
		7824.0	JUOD01000227.1	LN907801.1	1
		7824.0	JTZT01000053.1	KX198612.1	1
		7824.0	AUXA02000053.1	DQ864624.1	1
		7824.0	LLOD01000001.1	LN907801.1	1
		7824.0	JYGO01000003.1	AY007505.3	1
		7824.0	CP007229.1	KM209277.1	1
		7824.0	GL379580.1	NC_024206.1	1
		7824.0	AADQ01000049.1	KP399677.1	1
		7824.0	LLFE01000024.1	KT588075.1	1
		7824.0	LCZZ01000030.1	KM289195.1	1
		7824.0	JDVE01000010.1	LN907801.1	1
		7824.0	AAJS01000016.1	JX409895.1	1
		7824.0	LLDR01000063.1	KT588075.1	2
		7824.0	KB849842.1	KT588075.1	2
		7824.0	JXUD01000041.1	JQ973847.1	1
		7824.0	LLFZ01000214.1	KT588075.1	1
		7824.0	CM001475.1	AY150271.2	1
		7824.0	CP008860.1	LN907801.1	2
		7824.0	JVHE01000041.1	FN391954.1	1
		7824.0	CP002464.1	NC_024206.1	1
		7824.0	CEHN01000003.1	KT388093.1	1
		7824.0	ASGK01000243.1	KT588075.1	1
		7824.0	AJRG02000005.1	KM882824.1	1
		7824.0	CZPS01000007.1	KF188409.1	1
		7824.0	ASES01000025.1	KT588075.1	1
		7824.0	KE351752.1	AB609718.1	1
		7824.0	JTNX01000002.1	AB910392.1	1
		7824.0	JPGQ01000196.1	JQ680371.1	1
		7824.0	BAHA01000018.1	LT607758.1	1
		7824.0	FBOM01000015.1	KF751797.1	1
		7824.0	KQ235762.1	JQ680371.1	1
		7824.0	JATB01000014.1	DQ198146.1	1
		7824.0	AWPB01000002.1	DQ864624.1	1
		7824.0	JTOI01000013.1	LN907801.1	1
		7824.0	JVPG01000055.1	KF192053.1	1
		7824.0	JSTF01000009.1	JQ177064.1	1
		7824.0	CP002002.1	KP399678.1	2
		7824.0	LBLK01000031.1	JX409894.1	1
		7824.0	JALF01000001.1	KX198612.1	1
		7824.0	JYGU01000007.1	KJ417497.1	1
		7824.0	CEKE01000067.1	EF116926.2	1
		7824.0	AMSO01000002.1	KR093632.1	1
		7824.0	JAUB01000125.1	AY050245.2	1
		7824.0	CP002002.1	KP399677.1	1
		7824.0	JVQV01000092.1	GU967410.1	1
		7824.0	CEDH01000171.1	KC413988.1	1
		7824.0	CP012148.1	KR905070.1	1
		7824.0	LLPH01000016.1	LN907801.1	1
		7824.0	JTVA01000054.1	LN907801.1	1
		7824.0	JGCS01000260.1	HE608841.1	3
		7824.0	AFUU01000003.1	KM882824.1	1
		7824.0	LKPC01000020.1	FN391954.1	1
		7824.0	JH930418.1	KP208803.1	1
		7824.0	ASRH01000014.1	KF547927.1	1
		7824.0	AZFS01000061.1	GU967410.1	1
		7824.0	AYUC01000013.1	LN907801.1	1
		7824.0	JAUD01000045.1	DQ864624.1	1
		7824.0	ALST01000003.1	LK392619.1	1
		7824.0	JUNI01000515.1	KT337351.1	1
		7824.0	AGFN01000315.1	FJ965538.1	1
		7824.0	AWPA01000001.1	KM289195.1	1
		7824.0	JULF01000074.1	KU848186.1	1
		7824.0	LJZG01000269.1	LN907801.1	2
		7824.0	KK365906.1	KF751794.1	1
		7824.0	JIDI01000065.1	AY714348.1	1
		7824.0	JTQI01000030.1	LN907801.1	1
		7824.0	LLTX01000018.1	LN907801.1	1
		7824.0	JVNI01000080.1	KR905070.1	1
		7824.0	CP008816.1	KR131750.1	1
		7824.0	AE004092.2	M19348.2	1
		7824.0	CEHN01000003.1	KC413988.1	1
		7824.0	CYWM01000017.1	DQ003642.1	1
		7824.0	LKGR01000003.1	KR049063.1	1
		7824.0	CUYA01000037.1	LN907801.1	2
		7824.0	CP002028.1	JQ680377.1	1
		7824.0	JATS01000001.1	KM882824.1	1
		7824.0	JPFV01000012.1	KT337344.1	1
		7824.0	JGCS01000260.1	FJ008913.1	2
		7824.0	CEGZ01000012.1	EF116926.2	1
		7824.0	ALNB01000003.1	KC348601.1	1
		7824.0	ALND01000019.1	KC348598.1	1
		7824.0	AARQ02000013.1	KJ094023.1	1
		7824.0	CP007241.1	M19348.2	1
		7824.0	CP003040.1	JQ680361.1	1
		7824.0	JDWN01000005.1	AY150271.2	1
		7824.0	LKGR01000003.1	AB712291.1	1
		7824.0	ALNB01000003.1	KC348602.1	1
		7824.0	LBLK01000031.1	JX409895.1	1
		7824.0	LCXW01000003.1	JX409895.1	1
		7824.0	AFUU01000003.1	KT337342.1	1
		7824.0	JTPS01000022.1	KT887557.1	1
		7824.0	ALTY01000018.1	FR671411.1	1
		7824.0	ANQG01000001.1	KM289195.1	1
		7824.0	JRLI01000024.1	KM289195.1	1
		7824.0	KK212363.1	HG798806.1	1
		7824.0	JTTV01000034.1	LN907801.1	1
		7824.0	CP007241.1	KM289195.1	1
		7824.0	JTVC01000008.1	LN907801.1	1
		7824.0	JMPP01000035.1	AY150271.2	1
		7824.0	KI519315.1	D13409.1	1
		7824.0	CP001891.1	AY150271.2	1
		7824.0	AFNM01000049.1	FN391954.1	1
		7824.0	AZCT01000006.1	AY780364.1	1
		7824.0	BATY01000152.1	GU568037.1	1
		7824.0	CECU01000046.1	KC413987.1	3
		7824.0	JRLI01000024.1	AY050245.2	1
		7824.0	CYVH01000003.1	KM373208.1	1
		7824.0	LIST01000008.1	HQ332141.1	1
		7824.0	CP000024.1	KU678392.1	1
		7824.0	AYUC01000037.1	LN907801.1	2
		7824.0	CP007147.1	LN907801.1	1
		7824.0	JTSX01000008.1	LN907801.1	1
		7824.0	JHEF01000053.1	JQ680371.1	1
		7824.0	LGVH01000504.1	HG798806.1	1
		7824.0	CP006931.1	LN907801.1	1
		7824.0	CP000156.1	EF455602.1	1
		7824.0	LLTE01000001.1	AF165214.2	1
		7824.0	CP008921.1	KC348604.1	1
		7824.0	GG704699.1	KP027015.1	1
		7824.0	CP010307.1	KF751794.1	1
		7824.0	JUPS01001023.1	LN907801.1	1
		7824.0	LCZV01000006.1	JX409895.1	1
		7824.0	JTTF01000040.1	LN907801.1	1
		7824.0	AWTI01000039.1	M19348.2	1
		7824.0	CDBS01000324.1	EU515215.1	1
		7824.0	CDCI01000005.1	AY428505.1	1
		7824.0	JRGB01000037.1	KU760857.1	1
		7824.0	AVHE01000030.1	JX145342.1	1
		7824.0	CP010450.1	M19348.2	1
		7824.0	JUNI01000515.1	KT337359.1	1
		7824.0	CP013245.1	LN907801.1	1
		7824.0	JVLA01000001.1	AF217317.1	1
		7824.0	KI535619.1	L36850.1	1
		7824.0	JUVP01000111.1	KR131750.1	1
		7824.0	JTYG01000005.1	LN907801.1	1
		7824.0	JTZE01000010.1	AY324828.1	1
		7824.0	AYUP01000237.1	KM202150.1	1
		7824.0	JTTG01000003.1	KX198612.1	1
		7824.0	AFNM01000049.1	AY007505.3	1
		7824.0	KI912926.1	GQ478087.1	1
		7824.0	JUAK01000032.1	LN907801.1	1
		7824.0	GL397179.1	KT337372.1	1
		7824.0	JTYY01000004.1	LN907801.1	2
		7824.0	LCUX01000013.1	JX409895.1	1
		7824.0	LLCM01000030.1	KT588075.1	1
		7824.0	CM001972.1	AB038602.1	1
		7824.0	JVCH01000001.1	KT945994.2	1
		7824.0	AARJ02000003.1	KP399678.1	1
		7824.0	JUAY01000070.1	LN907801.1	1
		7824.0	JTQK01000036.1	LN907801.1	1
		7824.0	CEHN01000003.1	KC348599.1	1
		7824.0	KE351752.1	KR131750.1	1
		7824.0	AAJO01000109.1	DQ864624.1	1
		7824.0	JTVR01000023.1	LN907801.1	1
		7824.0	AZYW01000047.1	CP002889.1	1
		7824.0	KE352492.1	KF728385.2	1
		7824.0	ALSR01000004.1	DQ864624.1	1
		7824.0	JUAH01000039.1	LN907801.1	1
		7824.0	JYJO01000011.1	KJ094023.1	1
		7824.0	CP008872.1	LN907801.1	1
		7824.0	JYJO01000011.1	KJ094022.1	1
		7824.0	JTZU01000022.1	AP009624.1	1
		7824.0	CP000024.1	KR046091.1	1
		7824.0	LLUE01000033.1	LN907801.1	1
		7824.0	JVZS01000034.1	GQ478085.1	1
		7824.0	JVAI01000075.1	KT945994.2	1
		7824.0	KB905467.1	JQ680351.1	1
		7824.0	JVPS01000114.1	KT945994.2	1
		7824.0	ALMO01000003.1	KC413988.1	1
		7824.0	JNQA01000013.1	KU760857.1	1
		7824.0	LCXW01000003.1	KM289195.1	1
		7824.0	JMQH01000009.1	LN907801.1	1
		7824.0	LLFI01000269.1	KT588075.1	1
		7824.0	AADQ01000049.1	KP399678.1	1
		7824.0	JUUT01000070.1	JX409895.1	1
		7824.0	LRIK01000001.1	AB572858.1	1
		7824.0	JUXC01000050.1	AB712291.1	1
		7824.0	AVME01000028.1	JX145342.1	1
		7824.0	CP011350.1	CP013282.1	1
		7824.0	KL537463.1	KU678391.1	1
		7824.0	ALTI01000026.1	JX409894.1	1
		7824.0	ANKI01000044.1	AY605066.1	1
		7824.0	CEDG01000086.1	KC348604.1	1
		7824.0	CP002478.1	AY954954.1	1
		7824.0	AEDT01000039.1	AM040720.1	1
		7824.0	GG669901.1	KP054477.1	1
		7824.0	AYKU01000005.1	GQ452243.1	1
		7824.0	AOIR01000023.1	AY048850.1	1
		7824.0	CEEL01000002.1	KC581799.1	1
		7824.0	AZEY01000105.1	L35061.1	1
		7824.0	ALRC01000030.1	JX409894.1	1
		7824.0	LCZX01000019.1	KM882824.1	1
		7824.0	GL622183.1	AY007505.3	1
		7824.0	LKGS01000217.1	KR049063.1	1
		7824.0	CM002369.1	KU678391.1	1
		7824.0	CECV01000013.1	KC413987.1	1
		7824.0	CM003138.1	KU678392.1	1
		7824.0	KQ957710.1	JX409895.1	1
